Employee_ID,Employee_Name,Restaurant_Name,Shift_Date,Start_Time,End_Time,Hourly_Pay,Backup,Rota_Slot,Total_Hours
GH_E007,Ethan,Gourmet Haven,2023-11-21,08:00,16:00,15.23,Isaac,Morning,8
GH_E012,Julia,Gourmet Haven,2023-11-21,16:00,00:00,15.61,Isaac,Evening,8
SB_E002,Bob,Savory Bites,2023-11-22,08:00,14:00,12.39,Henry,Morning,6
SB_E005,Eva,Savory Bites,2023-11-22,16:00,22:00,13.5,Henry,Evening,6
UF_E003,Oscar,Urban Feast,2023-11-22,08:00,14:00,14.75,Violet,Morning,6
UF_E012,Xena,Urban Feast,2023-11-22,16:00,20:00,14.94,Mike,Evening,4
GH_E005,Carl,Gourmet Haven,2023-11-22,08:00,12:00,14.9,Gordon,Morning,4
GH_E010,Hanna,Gourmet Haven,2023-11-22,16:00,20:00,15.24,Zack,Evening,4
SB_E003,Carol,Savory Bites,2023-11-23,08:00,12:00,12.38,Irene,Morning,4
SB_E004,Dave,Savory Bites,2023-11-23,16:00,20:00,13.01,Jack,Evening,4
UF_E003,Oscar,Urban Feast,2023-11-23,08:00,16:00,14.75,Quincy,Morning,8
UF_E004,Pam,Urban Feast,2023-11-23,16:00,22:00,13.64,Tara,Evening,6
GH_E004,Bella,Gourmet Haven,2023-11-23,08:00,14:00,14.09,Zack,Morning,6
GH_E005,Carl,Gourmet Haven,2023-11-23,16:00,00:00,14.9,Fiona,Evening,8
SB_E003,Carol,Savory Bites,2023-11-24,08:00,12:00,12.38,Grace,Morning,4
SB_E004,Dave,Savory Bites,2023-11-24,16:00,20:00,13.01,Grace,Evening,4
UF_E008,Tara,Urban Feast,2023-11-24,08:00,18:00,13.11,Violet,Morning,10
UF_E001,Mike,Urban Feast,2023-11-24,16:00,02:00,14.98,Violet,Evening,10
GH_E010,Hanna,Gourmet Haven,2023-11-24,08:00,12:00,15.24,Carl,Morning,4
GH_E005,Carl,Gourmet Haven,2023-11-24,16:00,02:00,14.9,Zack,Evening,10
SB_E011,Karen,Savory Bites,2023-11-25,08:00,14:00,12.33,Carol,Morning,6
SB_E008,Henry,Savory Bites,2023-11-25,16:00,02:00,12.97,Dave,Evening,10
UF_E004,Pam,Urban Feast,2023-11-25,08:00,16:00,13.64,Will,Morning,8
UF_E010,Violet,Urban Feast,2023-11-25,16:00,02:00,13.18,Xena,Evening,10
GH_E002,Zack,Gourmet Haven,2023-11-25,08:00,14:00,14.76,Fiona,Morning,6
GH_E011,Isaac,Gourmet Haven,2023-11-25,16:00,22:00,15.51,Yvonne,Evening,6
SB_E006,Frank,Savory Bites,2023-11-26,08:00,18:00,13.55,Karen,Morning,10
SB_E002,Bob,Savory Bites,2023-11-26,16:00,20:00,12.39,Dave,Evening,4
UF_E010,Violet,Urban Feast,2023-11-26,08:00,18:00,13.18,Tara,Morning,10
UF_E007,Steve,Urban Feast,2023-11-26,16:00,22:00,13.89,Tara,Evening,6
GH_E004,Bella,Gourmet Haven,2023-11-26,08:00,18:00,14.09,Zack,Morning,10
GH_E008,Fiona,Gourmet Haven,2023-11-26,16:00,00:00,15.47,Aaron,Evening,8
SB_E006,Frank,Savory Bites,2023-11-27,08:00,18:00,13.55,Carol,Morning,10
SB_E003,Carol,Savory Bites,2023-11-27,16:00,22:00,12.38,Grace,Evening,6
UF_E003,Oscar,Urban Feast,2023-11-27,08:00,14:00,14.75,Mike,Morning,6
UF_E005,Quincy,Urban Feast,2023-11-27,16:00,22:00,13.43,Rose,Evening,6
GH_E006,Daisy,Gourmet Haven,2023-11-27,08:00,14:00,15.26,Yvonne,Morning,6
GH_E006,Daisy,Gourmet Haven,2023-11-27,16:00,22:00,15.26,Gordon,Evening,6
SB_E009,Irene,Savory Bites,2023-11-28,08:00,16:00,12.29,Frank,Morning,8
SB_E010,Jack,Savory Bites,2023-11-28,16:00,02:00,12.25,Dave,Evening,10
UF_E006,Rose,Urban Feast,2023-11-28,08:00,18:00,14.75,Will,Morning,10
UF_E007,Steve,Urban Feast,2023-11-28,16:00,20:00,13.89,Will,Evening,4
GH_E006,Daisy,Gourmet Haven,2023-11-28,08:00,18:00,15.26,Fiona,Morning,10
GH_E011,Isaac,Gourmet Haven,2023-11-28,16:00,00:00,15.51,Yvonne,Evening,8
SB_E010,Jack,Savory Bites,2023-11-29,08:00,18:00,12.25,Eva,Morning,10
SB_E011,Karen,Savory Bites,2023-11-29,16:00,02:00,12.33,Jack,Evening,10
UF_E004,Pam,Urban Feast,2023-11-29,08:00,12:00,13.64,Tara,Morning,4
UF_E005,Quincy,Urban Feast,2023-11-29,16:00,02:00,13.43,Mike,Evening,10
GH_E011,Isaac,Gourmet Haven,2023-11-29,08:00,16:00,15.51,Bella,Morning,8
GH_E007,Ethan,Gourmet Haven,2023-11-29,16:00,22:00,15.23,Aaron,Evening,6
SB_E001,Alice,Savory Bites,2023-11-30,08:00,12:00,12.79,Frank,Morning,4
SB_E012,Leo,Savory Bites,2023-11-30,16:00,20:00,12.75,Alice,Evening,4
UF_E001,Mike,Urban Feast,2023-11-30,08:00,16:00,14.98,Umar,Morning,8
UF_E009,Umar,Urban Feast,2023-11-30,16:00,22:00,13.35,Mike,Evening,6
GH_E012,Julia,Gourmet Haven,2023-11-30,08:00,14:00,15.61,Bella,Morning,6
GH_E009,Gordon,Gourmet Haven,2023-11-30,16:00,00:00,14.04,Hanna,Evening,8
SB_E008,Henry,Savory Bites,2023-12-01,08:00,14:00,12.97,Carol,Morning,6
SB_E009,Irene,Savory Bites,2023-12-01,16:00,02:00,12.29,Carol,Evening,10
UF_E006,Rose,Urban Feast,2023-12-01,08:00,12:00,14.75,Tara,Morning,4
UF_E007,Steve,Urban Feast,2023-12-01,16:00,02:00,13.89,Tara,Evening,10
GH_E007,Ethan,Gourmet Haven,2023-12-01,08:00,14:00,15.23,Aaron,Morning,6
GH_E003,Aaron,Gourmet Haven,2023-12-01,16:00,02:00,15.03,Bella,Evening,10
SB_E001,Alice,Savory Bites,2023-12-02,08:00,18:00,12.79,Henry,Morning,10
SB_E007,Grace,Savory Bites,2023-12-02,16:00,00:00,13.6,Carol,Evening,8
UF_E008,Tara,Urban Feast,2023-12-02,08:00,14:00,13.11,Will,Morning,6
UF_E006,Rose,Urban Feast,2023-12-02,16:00,02:00,14.75,Umar,Evening,10
GH_E008,Fiona,Gourmet Haven,2023-12-02,08:00,18:00,15.47,Aaron,Morning,10
GH_E012,Julia,Gourmet Haven,2023-12-02,16:00,22:00,15.61,Gordon,Evening,6
SB_E005,Eva,Savory Bites,2023-12-03,08:00,18:00,13.5,Karen,Morning,10
SB_E009,Irene,Savory Bites,2023-12-03,16:00,22:00,12.29,Grace,Evening,6
UF_E012,Xena,Urban Feast,2023-12-03,08:00,14:00,14.94,Steve,Morning,6
UF_E012,Xena,Urban Feast,2023-12-03,16:00,20:00,14.94,Pam,Evening,4
GH_E008,Fiona,Gourmet Haven,2023-12-03,08:00,16:00,15.47,Gordon,Morning,8
GH_E006,Daisy,Gourmet Haven,2023-12-03,16:00,22:00,15.26,Aaron,Evening,6
SB_E008,Henry,Savory Bites,2023-12-04,08:00,18:00,12.97,Dave,Morning,10
SB_E006,Frank,Savory Bites,2023-12-04,16:00,20:00,13.55,Carol,Evening,4
UF_E006,Rose,Urban Feast,2023-12-04,08:00,12:00,14.75,Quincy,Morning,4
UF_E008,Tara,Urban Feast,2023-12-04,16:00,22:00,13.11,Violet,Evening,6
GH_E004,Bella,Gourmet Haven,2023-12-04,08:00,18:00,14.09,Aaron,Morning,10
GH_E004,Bella,Gourmet Haven,2023-12-04,16:00,20:00,14.09,Gordon,Evening,4
SB_E001,Alice,Savory Bites,2023-12-05,08:00,16:00,12.79,Henry,Morning,8
SB_E009,Irene,Savory Bites,2023-12-05,16:00,02:00,12.29,Frank,Evening,10
UF_E002,Nina,Urban Feast,2023-12-05,08:00,18:00,14.02,Xena,Morning,10
UF_E006,Rose,Urban Feast,2023-12-05,16:00,02:00,14.75,Umar,Evening,10
GH_E006,Daisy,Gourmet Haven,2023-12-05,08:00,18:00,15.26,Julia,Morning,10
GH_E004,Bella,Gourmet Haven,2023-12-05,16:00,20:00,14.09,Zack,Evening,4
SB_E011,Karen,Savory Bites,2023-12-06,08:00,16:00,12.33,Leo,Morning,8
SB_E010,Jack,Savory Bites,2023-12-06,16:00,20:00,12.25,Irene,Evening,4
UF_E005,Quincy,Urban Feast,2023-12-06,08:00,12:00,13.43,Tara,Morning,4
UF_E005,Quincy,Urban Feast,2023-12-06,16:00,02:00,13.43,Tara,Evening,10
GH_E006,Daisy,Gourmet Haven,2023-12-06,08:00,16:00,15.26,Gordon,Morning,8
GH_E007,Ethan,Gourmet Haven,2023-12-06,16:00,20:00,15.23,Fiona,Evening,4
SB_E003,Carol,Savory Bites,2023-12-07,08:00,12:00,12.38,Dave,Morning,4
SB_E010,Jack,Savory Bites,2023-12-07,16:00,20:00,12.25,Irene,Evening,4
UF_E007,Steve,Urban Feast,2023-12-07,08:00,14:00,13.89,Quincy,Morning,6
UF_E003,Oscar,Urban Feast,2023-12-07,16:00,02:00,14.75,Quincy,Evening,10
GH_E007,Ethan,Gourmet Haven,2023-12-07,08:00,12:00,15.23,Gordon,Morning,4
GH_E012,Julia,Gourmet Haven,2023-12-07,16:00,00:00,15.61,Ethan,Evening,8
SB_E010,Jack,Savory Bites,2023-12-08,08:00,12:00,12.25,Eva,Morning,4
SB_E009,Irene,Savory Bites,2023-12-08,16:00,22:00,12.29,Carol,Evening,6
UF_E008,Tara,Urban Feast,2023-12-08,08:00,12:00,13.11,Will,Morning,4
UF_E010,Violet,Urban Feast,2023-12-08,16:00,20:00,13.18,Nina,Evening,4
GH_E008,Fiona,Gourmet Haven,2023-12-08,08:00,14:00,15.47,Daisy,Morning,6
GH_E001,Yvonne,Gourmet Haven,2023-12-08,16:00,22:00,14.29,Fiona,Evening,6
SB_E001,Alice,Savory Bites,2023-12-09,08:00,18:00,12.79,Bob,Morning,10
SB_E002,Bob,Savory Bites,2023-12-09,16:00,02:00,12.39,Henry,Evening,10
UF_E009,Umar,Urban Feast,2023-12-09,08:00,18:00,13.35,Steve,Morning,10
UF_E010,Violet,Urban Feast,2023-12-09,16:00,22:00,13.18,Mike,Evening,6
GH_E008,Fiona,Gourmet Haven,2023-12-09,08:00,14:00,15.47,Daisy,Morning,6
GH_E001,Yvonne,Gourmet Haven,2023-12-09,16:00,00:00,14.29,Zack,Evening,8
SB_E003,Carol,Savory Bites,2023-12-10,08:00,12:00,12.38,Irene,Morning,4
SB_E006,Frank,Savory Bites,2023-12-10,16:00,20:00,13.55,Grace,Evening,4
UF_E006,Rose,Urban Feast,2023-12-10,08:00,14:00,14.75,Tara,Morning,6
UF_E001,Mike,Urban Feast,2023-12-10,16:00,22:00,14.98,Steve,Evening,6
GH_E006,Daisy,Gourmet Haven,2023-12-10,08:00,18:00,15.26,Zack,Morning,10
GH_E002,Zack,Gourmet Haven,2023-12-10,16:00,00:00,14.76,Ethan,Evening,8
SB_E010,Jack,Savory Bites,2023-12-11,08:00,18:00,12.25,Irene,Morning,10
SB_E005,Eva,Savory Bites,2023-12-11,16:00,00:00,13.5,Grace,Evening,8
UF_E010,Violet,Urban Feast,2023-12-11,08:00,16:00,13.18,Tara,Morning,8
UF_E012,Xena,Urban Feast,2023-12-11,16:00,00:00,14.94,Tara,Evening,8
GH_E002,Zack,Gourmet Haven,2023-12-11,08:00,14:00,14.76,Gordon,Morning,6
GH_E008,Fiona,Gourmet Haven,2023-12-11,16:00,22:00,15.47,Ethan,Evening,6
SB_E012,Leo,Savory Bites,2023-12-12,08:00,12:00,12.75,Eva,Morning,4
SB_E009,Irene,Savory Bites,2023-12-12,16:00,22:00,12.29,Bob,Evening,6
UF_E011,Will,Urban Feast,2023-12-12,08:00,12:00,14.8,Tara,Morning,4
UF_E006,Rose,Urban Feast,2023-12-12,16:00,22:00,14.75,Pam,Evening,6
GH_E011,Isaac,Gourmet Haven,2023-12-12,08:00,18:00,15.51,Julia,Morning,10
GH_E009,Gordon,Gourmet Haven,2023-12-12,16:00,00:00,14.04,Fiona,Evening,8
SB_E010,Jack,Savory Bites,2023-12-13,08:00,12:00,12.25,Karen,Morning,4
SB_E005,Eva,Savory Bites,2023-12-13,16:00,02:00,13.5,Irene,Evening,10
UF_E006,Rose,Urban Feast,2023-12-13,08:00,18:00,14.75,Steve,Morning,10
UF_E008,Tara,Urban Feast,2023-12-13,16:00,22:00,13.11,Mike,Evening,6
GH_E006,Daisy,Gourmet Haven,2023-12-13,08:00,14:00,15.26,Yvonne,Morning,6
GH_E002,Zack,Gourmet Haven,2023-12-13,16:00,00:00,14.76,Hanna,Evening,8
SB_E002,Bob,Savory Bites,2023-12-14,08:00,16:00,12.39,Dave,Morning,8
SB_E002,Bob,Savory Bites,2023-12-14,16:00,00:00,12.39,Frank,Evening,8
UF_E004,Pam,Urban Feast,2023-12-14,08:00,14:00,13.64,Violet,Morning,6
UF_E009,Umar,Urban Feast,2023-12-14,16:00,22:00,13.35,Nina,Evening,6
GH_E011,Isaac,Gourmet Haven,2023-12-14,08:00,16:00,15.51,Gordon,Morning,8
GH_E001,Yvonne,Gourmet Haven,2023-12-14,16:00,02:00,14.29,Carl,Evening,10
SB_E004,Dave,Savory Bites,2023-12-15,08:00,16:00,13.01,Karen,Morning,8
SB_E002,Bob,Savory Bites,2023-12-15,16:00,22:00,12.39,Jack,Evening,6
UF_E002,Nina,Urban Feast,2023-12-15,08:00,16:00,14.02,Umar,Morning,8
UF_E002,Nina,Urban Feast,2023-12-15,16:00,20:00,14.02,Oscar,Evening,4
GH_E003,Aaron,Gourmet Haven,2023-12-15,08:00,14:00,15.03,Fiona,Morning,6
GH_E009,Gordon,Gourmet Haven,2023-12-15,16:00,00:00,14.04,Hanna,Evening,8
SB_E005,Eva,Savory Bites,2023-12-16,08:00,12:00,13.5,Jack,Morning,4
SB_E010,Jack,Savory Bites,2023-12-16,16:00,00:00,12.25,Bob,Evening,8
UF_E005,Quincy,Urban Feast,2023-12-16,08:00,16:00,13.43,Oscar,Morning,8
UF_E010,Violet,Urban Feast,2023-12-16,16:00,00:00,13.18,Mike,Evening,8
GH_E005,Carl,Gourmet Haven,2023-12-16,08:00,16:00,14.9,Yvonne,Morning,8
GH_E002,Zack,Gourmet Haven,2023-12-16,16:00,00:00,14.76,Yvonne,Evening,8
SB_E005,Eva,Savory Bites,2023-12-17,08:00,18:00,13.5,Grace,Morning,10
SB_E009,Irene,Savory Bites,2023-12-17,16:00,20:00,12.29,Dave,Evening,4
UF_E007,Steve,Urban Feast,2023-12-17,08:00,12:00,13.89,Nina,Morning,4
UF_E008,Tara,Urban Feast,2023-12-17,16:00,00:00,13.11,Pam,Evening,8
GH_E011,Isaac,Gourmet Haven,2023-12-17,08:00,18:00,15.51,Carl,Morning,10
GH_E004,Bella,Gourmet Haven,2023-12-17,16:00,02:00,14.09,Zack,Evening,10
SB_E006,Frank,Savory Bites,2023-12-18,08:00,18:00,13.55,Eva,Morning,10
SB_E003,Carol,Savory Bites,2023-12-18,16:00,20:00,12.38,Alice,Evening,4
UF_E007,Steve,Urban Feast,2023-12-18,08:00,14:00,13.89,Quincy,Morning,6
UF_E006,Rose,Urban Feast,2023-12-18,16:00,22:00,14.75,Steve,Evening,6
GH_E011,Isaac,Gourmet Haven,2023-12-18,08:00,16:00,15.51,Zack,Morning,8
GH_E011,Isaac,Gourmet Haven,2023-12-18,16:00,22:00,15.51,Bella,Evening,6
SB_E006,Frank,Savory Bites,2023-12-19,08:00,18:00,13.55,Jack,Morning,10
SB_E001,Alice,Savory Bites,2023-12-19,16:00,20:00,12.79,Irene,Evening,4
UF_E001,Mike,Urban Feast,2023-12-19,08:00,16:00,14.98,Oscar,Morning,8
UF_E006,Rose,Urban Feast,2023-12-19,16:00,22:00,14.75,Oscar,Evening,6
GH_E012,Julia,Gourmet Haven,2023-12-19,08:00,12:00,15.61,Gordon,Morning,4
GH_E008,Fiona,Gourmet Haven,2023-12-19,16:00,20:00,15.47,Zack,Evening,4
SB_E001,Alice,Savory Bites,2023-12-20,08:00,12:00,12.79,Leo,Morning,4
SB_E006,Frank,Savory Bites,2023-12-20,16:00,00:00,13.55,Irene,Evening,8
UF_E010,Violet,Urban Feast,2023-12-20,08:00,16:00,13.18,Mike,Morning,8
UF_E011,Will,Urban Feast,2023-12-20,16:00,22:00,14.8,Oscar,Evening,6
GH_E012,Julia,Gourmet Haven,2023-12-20,08:00,18:00,15.61,Gordon,Morning,10
GH_E009,Gordon,Gourmet Haven,2023-12-20,16:00,20:00,14.04,Fiona,Evening,4
SB_E010,Jack,Savory Bites,2023-12-21,08:00,14:00,12.25,Irene,Morning,6
SB_E011,Karen,Savory Bites,2023-12-21,16:00,20:00,12.33,Henry,Evening,4
UF_E009,Umar,Urban Feast,2023-12-21,08:00,16:00,13.35,Rose,Morning,8
UF_E001,Mike,Urban Feast,2023-12-21,16:00,02:00,14.98,Rose,Evening,10
GH_E002,Zack,Gourmet Haven,2023-12-21,08:00,18:00,14.76,Isaac,Morning,10
GH_E012,Julia,Gourmet Haven,2023-12-21,16:00,20:00,15.61,Aaron,Evening,4
SB_E011,Karen,Savory Bites,2023-12-22,08:00,12:00,12.33,Leo,Morning,4
SB_E012,Leo,Savory Bites,2023-12-22,16:00,22:00,12.75,Irene,Evening,6
UF_E007,Steve,Urban Feast,2023-12-22,08:00,18:00,13.89,Umar,Morning,10
UF_E012,Xena,Urban Feast,2023-12-22,16:00,22:00,14.94,Nina,Evening,6
GH_E006,Daisy,Gourmet Haven,2023-12-22,08:00,14:00,15.26,Yvonne,Morning,6
GH_E011,Isaac,Gourmet Haven,2023-12-22,16:00,20:00,15.51,Julia,Evening,4
SB_E009,Irene,Savory Bites,2023-12-23,08:00,12:00,12.29,Carol,Morning,4
SB_E007,Grace,Savory Bites,2023-12-23,16:00,20:00,13.6,Eva,Evening,4
UF_E003,Oscar,Urban Feast,2023-12-23,08:00,16:00,14.75,Pam,Morning,8
UF_E003,Oscar,Urban Feast,2023-12-23,16:00,22:00,14.75,Rose,Evening,6
GH_E010,Hanna,Gourmet Haven,2023-12-23,08:00,14:00,15.24,Gordon,Morning,6
GH_E008,Fiona,Gourmet Haven,2023-12-23,16:00,22:00,15.47,Aaron,Evening,6
SB_E011,Karen,Savory Bites,2023-12-24,08:00,16:00,12.33,Henry,Morning,8
SB_E009,Irene,Savory Bites,2023-12-24,16:00,00:00,12.29,Grace,Evening,8
UF_E002,Nina,Urban Feast,2023-12-24,08:00,18:00,14.02,Oscar,Morning,10
UF_E010,Violet,Urban Feast,2023-12-24,16:00,22:00,13.18,Nina,Evening,6
GH_E008,Fiona,Gourmet Haven,2023-12-24,08:00,16:00,15.47,Hanna,Morning,8
GH_E011,Isaac,Gourmet Haven,2023-12-24,16:00,22:00,15.51,Fiona,Evening,6
SB_E002,Bob,Savory Bites,2023-12-25,08:00,16:00,12.39,Carol,Morning,8
SB_E005,Eva,Savory Bites,2023-12-25,16:00,22:00,13.5,Grace,Evening,6
UF_E008,Tara,Urban Feast,2023-12-25,08:00,12:00,13.11,Pam,Morning,4
UF_E010,Violet,Urban Feast,2023-12-25,16:00,02:00,13.18,Rose,Evening,10
GH_E012,Julia,Gourmet Haven,2023-12-25,08:00,12:00,15.61,Fiona,Morning,4
GH_E005,Carl,Gourmet Haven,2023-12-25,16:00,20:00,14.9,Gordon,Evening,4
SB_E005,Eva,Savory Bites,2023-12-26,08:00,14:00,13.5,Bob,Morning,6
SB_E003,Carol,Savory Bites,2023-12-26,16:00,00:00,12.38,Irene,Evening,8
UF_E010,Violet,Urban Feast,2023-12-26,08:00,16:00,13.18,Nina,Morning,8
UF_E010,Violet,Urban Feast,2023-12-26,16:00,00:00,13.18,Will,Evening,8
GH_E006,Daisy,Gourmet Haven,2023-12-26,08:00,14:00,15.26,Fiona,Morning,6
GH_E003,Aaron,Gourmet Haven,2023-12-26,16:00,00:00,15.03,Carl,Evening,8
SB_E008,Henry,Savory Bites,2023-12-27,08:00,14:00,12.97,Alice,Morning,6
SB_E007,Grace,Savory Bites,2023-12-27,16:00,02:00,13.6,Alice,Evening,10
UF_E010,Violet,Urban Feast,2023-12-27,08:00,12:00,13.18,Mike,Morning,4
UF_E002,Nina,Urban Feast,2023-12-27,16:00,20:00,14.02,Steve,Evening,4
GH_E001,Yvonne,Gourmet Haven,2023-12-27,08:00,12:00,14.29,Daisy,Morning,4
GH_E001,Yvonne,Gourmet Haven,2023-12-27,16:00,20:00,14.29,Hanna,Evening,4
SB_E007,Grace,Savory Bites,2023-12-28,08:00,12:00,13.6,Alice,Morning,4
SB_E003,Carol,Savory Bites,2023-12-28,16:00,22:00,12.38,Karen,Evening,6
UF_E008,Tara,Urban Feast,2023-12-28,08:00,12:00,13.11,Violet,Morning,4
UF_E006,Rose,Urban Feast,2023-12-28,16:00,20:00,14.75,Will,Evening,4
GH_E008,Fiona,Gourmet Haven,2023-12-28,08:00,12:00,15.47,Ethan,Morning,4
GH_E007,Ethan,Gourmet Haven,2023-12-28,16:00,20:00,15.23,Fiona,Evening,4
SB_E007,Grace,Savory Bites,2023-12-29,08:00,12:00,13.6,Frank,Morning,4
SB_E004,Dave,Savory Bites,2023-12-29,16:00,00:00,13.01,Eva,Evening,8
UF_E012,Xena,Urban Feast,2023-12-29,08:00,18:00,14.94,Mike,Morning,10
UF_E006,Rose,Urban Feast,2023-12-29,16:00,22:00,14.75,Violet,Evening,6
GH_E006,Daisy,Gourmet Haven,2023-12-29,08:00,14:00,15.26,Fiona,Morning,6
GH_E003,Aaron,Gourmet Haven,2023-12-29,16:00,20:00,15.03,Isaac,Evening,4
SB_E003,Carol,Savory Bites,2023-12-30,08:00,18:00,12.38,Eva,Morning,10
SB_E006,Frank,Savory Bites,2023-12-30,16:00,00:00,13.55,Alice,Evening,8
UF_E007,Steve,Urban Feast,2023-12-30,08:00,14:00,13.89,Tara,Morning,6
UF_E005,Quincy,Urban Feast,2023-12-30,16:00,00:00,13.43,Steve,Evening,8
GH_E007,Ethan,Gourmet Haven,2023-12-30,08:00,14:00,15.23,Aaron,Morning,6
GH_E007,Ethan,Gourmet Haven,2023-12-30,16:00,20:00,15.23,Julia,Evening,4
SB_E011,Karen,Savory Bites,2023-12-31,08:00,16:00,12.33,Eva,Morning,8
SB_E004,Dave,Savory Bites,2023-12-31,16:00,00:00,13.01,Jack,Evening,8
UF_E004,Pam,Urban Feast,2023-12-31,08:00,12:00,13.64,Violet,Morning,4
UF_E003,Oscar,Urban Feast,2023-12-31,16:00,20:00,14.75,Will,Evening,4
GH_E004,Bella,Gourmet Haven,2023-12-31,08:00,18:00,14.09,Ethan,Morning,10
GH_E003,Aaron,Gourmet Haven,2023-12-31,16:00,00:00,15.03,Zack,Evening,8
SB_E011,Karen,Savory Bites,2024-01-01,08:00,14:00,12.33,Dave,Morning,6
SB_E008,Henry,Savory Bites,2024-01-01,16:00,02:00,12.97,Jack,Evening,10
UF_E006,Rose,Urban Feast,2024-01-01,08:00,18:00,14.75,Tara,Morning,10
UF_E009,Umar,Urban Feast,2024-01-01,16:00,00:00,13.35,Steve,Evening,8
GH_E004,Bella,Gourmet Haven,2024-01-01,08:00,18:00,14.09,Yvonne,Morning,10
GH_E009,Gordon,Gourmet Haven,2024-01-01,16:00,20:00,14.04,Carl,Evening,4
SB_E009,Irene,Savory Bites,2024-01-02,08:00,18:00,12.29,Bob,Morning,10
SB_E012,Leo,Savory Bites,2024-01-02,16:00,22:00,12.75,Irene,Evening,6
UF_E010,Violet,Urban Feast,2024-01-02,08:00,14:00,13.18,Rose,Morning,6
UF_E009,Umar,Urban Feast,2024-01-02,16:00,20:00,13.35,Oscar,Evening,4
GH_E010,Hanna,Gourmet Haven,2024-01-02,08:00,18:00,15.24,Carl,Morning,10
GH_E003,Aaron,Gourmet Haven,2024-01-02,16:00,02:00,15.03,Hanna,Evening,10
SB_E002,Bob,Savory Bites,2024-01-03,08:00,16:00,12.39,Henry,Morning,8
SB_E001,Alice,Savory Bites,2024-01-03,16:00,02:00,12.79,Karen,Evening,10
UF_E010,Violet,Urban Feast,2024-01-03,08:00,14:00,13.18,Rose,Morning,6
UF_E012,Xena,Urban Feast,2024-01-03,16:00,22:00,14.94,Steve,Evening,6
GH_E009,Gordon,Gourmet Haven,2024-01-03,08:00,14:00,14.04,Daisy,Morning,6
GH_E011,Isaac,Gourmet Haven,2024-01-03,16:00,02:00,15.51,Gordon,Evening,10
SB_E003,Carol,Savory Bites,2024-01-04,08:00,16:00,12.38,Grace,Morning,8
SB_E012,Leo,Savory Bites,2024-01-04,16:00,20:00,12.75,Alice,Evening,4
UF_E007,Steve,Urban Feast,2024-01-04,08:00,18:00,13.89,Will,Morning,10
UF_E001,Mike,Urban Feast,2024-01-04,16:00,00:00,14.98,Xena,Evening,8
GH_E010,Hanna,Gourmet Haven,2024-01-04,08:00,16:00,15.24,Isaac,Morning,8
GH_E003,Aaron,Gourmet Haven,2024-01-04,16:00,00:00,15.03,Fiona,Evening,8
SB_E003,Carol,Savory Bites,2024-01-05,08:00,18:00,12.38,Leo,Morning,10
SB_E011,Karen,Savory Bites,2024-01-05,16:00,20:00,12.33,Frank,Evening,4
UF_E011,Will,Urban Feast,2024-01-05,08:00,18:00,14.8,Mike,Morning,10
UF_E001,Mike,Urban Feast,2024-01-05,16:00,02:00,14.98,Nina,Evening,10
GH_E002,Zack,Gourmet Haven,2024-01-05,08:00,16:00,14.76,Yvonne,Morning,8
GH_E007,Ethan,Gourmet Haven,2024-01-05,16:00,20:00,15.23,Daisy,Evening,4
SB_E012,Leo,Savory Bites,2024-01-06,08:00,12:00,12.75,Grace,Morning,4
SB_E012,Leo,Savory Bites,2024-01-06,16:00,20:00,12.75,Bob,Evening,4
UF_E006,Rose,Urban Feast,2024-01-06,08:00,14:00,14.75,Xena,Morning,6
UF_E002,Nina,Urban Feast,2024-01-06,16:00,02:00,14.02,Pam,Evening,10
GH_E011,Isaac,Gourmet Haven,2024-01-06,08:00,12:00,15.51,Bella,Morning,4
GH_E004,Bella,Gourmet Haven,2024-01-06,16:00,00:00,14.09,Isaac,Evening,8
SB_E004,Dave,Savory Bites,2024-01-07,08:00,12:00,13.01,Bob,Morning,4
SB_E010,Jack,Savory Bites,2024-01-07,16:00,20:00,12.25,Grace,Evening,4
UF_E012,Xena,Urban Feast,2024-01-07,08:00,18:00,14.94,Will,Morning,10
UF_E002,Nina,Urban Feast,2024-01-07,16:00,02:00,14.02,Tara,Evening,10
GH_E003,Aaron,Gourmet Haven,2024-01-07,08:00,12:00,15.03,Daisy,Morning,4
GH_E005,Carl,Gourmet Haven,2024-01-07,16:00,22:00,14.9,Yvonne,Evening,6
SB_E005,Eva,Savory Bites,2024-01-08,08:00,16:00,13.5,Alice,Morning,8
SB_E009,Irene,Savory Bites,2024-01-08,16:00,00:00,12.29,Eva,Evening,8
UF_E009,Umar,Urban Feast,2024-01-08,08:00,12:00,13.35,Rose,Morning,4
UF_E008,Tara,Urban Feast,2024-01-08,16:00,02:00,13.11,Quincy,Evening,10
GH_E005,Carl,Gourmet Haven,2024-01-08,08:00,12:00,14.9,Hanna,Morning,4
GH_E008,Fiona,Gourmet Haven,2024-01-08,16:00,20:00,15.47,Aaron,Evening,4
SB_E005,Eva,Savory Bites,2024-01-09,08:00,12:00,13.5,Karen,Morning,4
SB_E005,Eva,Savory Bites,2024-01-09,16:00,20:00,13.5,Jack,Evening,4
UF_E011,Will,Urban Feast,2024-01-09,08:00,12:00,14.8,Quincy,Morning,4
UF_E004,Pam,Urban Feast,2024-01-09,16:00,02:00,13.64,Quincy,Evening,10
